Nom,Description,Photo
Reed Hastings,"Netflix a provoqué une véritable révolution dans l&#39univers de l&#39entertainment. Présente dans cent quatre-vingt-dix pays, rassemblant des centaines de millions de clients, dont sept millions en France, pesant plus de 200 milliards de dollars, elle est devenue un monstre qui fascine autant qu&#39elle effraie le monde de l&#39audiovisuel, producteurs et chaînes confondus. Reed Hastings a d&#39abord fondé en 1997 une entreprise qui a un service en ligne de location et d&#39achat de DVD livrés à domicile. Comprenant, en avance sur tous, les conséquences de la révolution numérique, il va s&#39adapter à toute vitesse, rejeter toutes les règles et élaborer sa propre doctrine du changement et du management basée sur la liberté et la responsabilité. Chez Netflix, la qualité des employés a plus d&#39importance que celles des procédures, l&#39innovation prime sur l&#39efficacité ; il n&#39y a pas de limites pour les congés et les notes de frais ; on attend la sincérité absolue plutôt que l&#39esquive ; on est payé bien au-dessus du marché tant que la créativité et les performances sont là. Tout en racontant l&#39histoire de cette société hors du commun, en donnant la parole à beaucoup de ceux qui y ont participé et vécu les erreurs et les fulgurances, c&#39est toute la vie quotidienne, la philosophie et l&#39expérience d&#39une entreprise unique qui a su créer son propre modèle révolutionnaire. Reed Hastings a choisi de développer ses idées d&#39une façon très originale : un dialogue souvent contradictoire entre lui et Erin Meyer.",
Reed Hastings,"Netflix a provoqué une véritable révolution dans l&#39univers de l&#39entertainment. Présente dans cent quatre-vingt-dix pays, rassemblant des centaines de millions de clients, dont sept millions en France, pesant plus de 200 milliards de dollars, elle est devenue un monstre qui fascine autant qu&#39elle effraie le monde de l&#39audiovisuel, producteurs et chaînes confondus. Reed Hastings a d&#39abord fondé en 1997 une entreprise qui a un service en ligne de location et d&#39achat de DVD livrés à domicile. Comprenant, en avance sur tous, les conséquences de la révolution numérique, il va s&#39adapter à toute vitesse, rejeter toutes les règles et élaborer sa propre doctrine du changement et du management basée sur la liberté et la responsabilité. Chez Netflix, la qualité des employés a plus d&#39importance que celles des procédures, l&#39innovation prime sur l&#39efficacité ; il n&#39y a pas de limites pour les congés et les notes de frais ; on attend la sincérité absolue plutôt que l&#39esquive ; on est payé bien au-dessus du marché tant que la créativité et les performances sont là. Tout en racontant l&#39histoire de cette société hors du commun, en donnant la parole à beaucoup de ceux qui y ont participé et vécu les erreurs et les fulgurances, c&#39est toute la vie quotidienne, la philosophie et l&#39expérience d&#39une entreprise unique qui a su créer son propre modèle révolutionnaire. Reed Hastings a choisi de développer ses idées d&#39une façon très originale : un dialogue souvent contradictoire entre lui et Erin Meyer.",
Patrick Mahé,"Patrick Mahé a été le directeur général de la rédaction de Paris Match. Formé par Roger Thérond dès son arrivée en 1980, il est, 20 ans durant, un pilier de la rédaction en chef du titre.
Postface par Jérôme Béglé, directeur général de la rédaction de Paris Match.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Nicolas Sarkozy,,https://m.media-amazon.com/images/I/A1IIgGHUOeL._SY600_.jpg
Ariane Billheran,"Lance deHaven-Smith est professeur émérite au Reubin O&#39D. Askew School of Public Administration and Policy de l&#39Université d&#39Etat de Floride. Ancien président de la Florida Political Science Association, deHaven-Smith est l&#39auteur de plus d&#39une douzaine de livres, et est apparu dans de nombreuses émissions de télévision et de radio américaines. Marielsa Salsilli est ingénieure de formation, journaliste et autrice sur des sujets sociétaux.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Collectif,Sophie Binet est l&#39actuelle secrétaire générale de la CGT.,
Michaël Pires,,
Philippe Meyer,"Sociologue et essayiste, journaliste culturel, animateur de télévision, chroniqueur matutinal, portraitiste politique, producteur de radio, auteur de livres de reportages, de one-man-show, créateur de podcasts, Philippe Meyer est l&#39auteur de nombreux best-sellers, dont Dans mon pays lui-même... (Flammarion), Pointes sèches (Le Seuil) et Paris la Grande (Flammarion).",
Emmanuel Razavi,"Spécialiste du Moyen-Orient et grand reporter pour les rédactions de Paris Match, Franc-Tireur ou encore Politique internationale, Emmanuel Razavi est l&#39auteur de plusieurs documentaires et ouvrages sur les filières liées à l&#39islamisme.",
Pauline Negrel-Lion,,
Reed Hastings,"Netflix a provoqué une véritable révolution dans l&#39univers de l&#39entertainment. Présente dans cent quatre-vingt-dix pays, rassemblant des centaines de millions de clients, dont sept millions en France, pesant plus de 200 milliards de dollars, elle est devenue un monstre qui fascine autant qu&#39elle effraie le monde de l&#39audiovisuel, producteurs et chaînes confondus. Reed Hastings a d&#39abord fondé en 1997 une entreprise qui a un service en ligne de location et d&#39achat de DVD livrés à domicile. Comprenant, en avance sur tous, les conséquences de la révolution numérique, il va s&#39adapter à toute vitesse, rejeter toutes les règles et élaborer sa propre doctrine du changement et du management basée sur la liberté et la responsabilité. Chez Netflix, la qualité des employés a plus d&#39importance que celles des procédures, l&#39innovation prime sur l&#39efficacité ; il n&#39y a pas de limites pour les congés et les notes de frais ; on attend la sincérité absolue plutôt que l&#39esquive ; on est payé bien au-dessus du marché tant que la créativité et les performances sont là. Tout en racontant l&#39histoire de cette société hors du commun, en donnant la parole à beaucoup de ceux qui y ont participé et vécu les erreurs et les fulgurances, c&#39est toute la vie quotidienne, la philosophie et l&#39expérience d&#39une entreprise unique qui a su créer son propre modèle révolutionnaire. Reed Hastings a choisi de développer ses idées d&#39une façon très originale : un dialogue souvent contradictoire entre lui et Erin Meyer.",
Reed Hastings,"Netflix a provoqué une véritable révolution dans l&#39univers de l&#39entertainment. Présente dans cent quatre-vingt-dix pays, rassemblant des centaines de millions de clients, dont sept millions en France, pesant plus de 200 milliards de dollars, elle est devenue un monstre qui fascine autant qu&#39elle effraie le monde de l&#39audiovisuel, producteurs et chaînes confondus. Reed Hastings a d&#39abord fondé en 1997 une entreprise qui a un service en ligne de location et d&#39achat de DVD livrés à domicile. Comprenant, en avance sur tous, les conséquences de la révolution numérique, il va s&#39adapter à toute vitesse, rejeter toutes les règles et élaborer sa propre doctrine du changement et du management basée sur la liberté et la responsabilité. Chez Netflix, la qualité des employés a plus d&#39importance que celles des procédures, l&#39innovation prime sur l&#39efficacité ; il n&#39y a pas de limites pour les congés et les notes de frais ; on attend la sincérité absolue plutôt que l&#39esquive ; on est payé bien au-dessus du marché tant que la créativité et les performances sont là. Tout en racontant l&#39histoire de cette société hors du commun, en donnant la parole à beaucoup de ceux qui y ont participé et vécu les erreurs et les fulgurances, c&#39est toute la vie quotidienne, la philosophie et l&#39expérience d&#39une entreprise unique qui a su créer son propre modèle révolutionnaire. Reed Hastings a choisi de développer ses idées d&#39une façon très originale : un dialogue souvent contradictoire entre lui et Erin Meyer.",
